Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado
2.400 USD,N/A,14 DE JULIO,1300,N/A,https://www.remax.com.ar/listings/alquiler-casa-apto-profesional-en-colegiales,N/A,N/A,2,N/A,N/A,N/A,N/A,este,N/A,sí,N/A,N/A,N/A,202,292,60,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
690.000 ARS,152.625 ARS,ESMERALDA,800,N/A,https://www.remax.com.ar/listings/monoambiente-amoblado-retiro,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.2,35.2,1,N/A,152.625,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,200.000 ARS,Avenida Juan Bautista Alberdi,2600,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-con-cochera-flores,3,2,1,N/A,N/A,N/A,N/A,este,N/A,N/A,N/A,N/A,N/A,61.87,61.87,N/A,N/A,200.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
400.000 ARS,80.000 ARS,BRASIL,1700,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-divido-en-constitucion,1,1,1,1,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,24.48,27.06,2.58,N/A,80.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,144.000 ARS,Avenida Presidente Diagonal Sur Julio Argentino Roca,500,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-c-balcon-monserrat-diag-sur,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,32,41,N/A,N/A,144.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.000.000 ARS,N/A,Teniente Benjamin Matienzo,1700,N/A,https://www.remax.com.ar/listings/alquiler-canitas-local-comercial-en-esquina-76-m2,N/A,N/A,1,N/A,N/A,N/A,frente,norte,N/A,sí,N/A,N/A,N/A,75,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoambiente-palermo-caba,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/hermoso-3-ambientes-alquiler-parque-chas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000.000 ARS,320.000 ARS,Av. Federico Lacroze,3100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-en-colegiales,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.84,47.42,2.58,N/A,320.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
680.000 ARS,110.000 ARS,ESTADOS UNIDOS,1500,N/A,https://www.remax.com.ar/listings/3-amb-y-1-2-monserrat-apto-prof-y-apto-vivienda,3,2,1,1,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,82.97,82.97,N/A,N/A,110.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
690.000 ARS,195.000 ARS,DOBLAS,900,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-en-caballito-full-amenities,1,N/A,1,N/A,N/A,N/A,frente,norte,N/A,N/A,N/A,N/A,N/A,36,40,4,N/A,195.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
1.000 USD,600.000 ARS,Olga Cossettini,1600,N/A,https://www.remax.com.ar/listings/alquiler-departamento-en-puerto-madero-amoblado,2,1,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,45,55,10,N/A,600.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1.600.000 ARS,. ARS,Mariscal Francisco Solano López,2500,N/A,https://www.remax.com.ar/listings/alquiler-ph-3-ambientes-estudio-y-escritorio,3,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,160,225.66,15.66,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,200.000 ARS,URIARTE,2300,N/A,https://www.remax.com.ar/listings/departamento-monoambiente-alquiler-en-palermo-uno,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,42,3,N/A,200.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
980.000 ARS,350.000 ARS,LAMBARE,900,N/A,https://www.remax.com.ar/listings/alquiler-3-amplios-ambientes-frente-balcon-corrid,3,2,1,N/A,impecable. super luminoso,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56,63,7,N/A,350.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,115.000 ARS,CABILDO AV.,3800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-monoambiente-nunez-hermoso,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,35,5,N/A,115.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450 USD,N/A,DEFENSA,1000,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoamb-amueblado-san-telmo-3,1,N/A,1,N/A,N/A,N/A,frente,norte,N/A,N/A,N/A,N/A,N/A,20,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.100.000 ARS,220.000 ARS,Avenida General Mosconi,3500,N/A,https://www.remax.com.ar/listings/alquiler-devoto-dpto-2-amb-estrenar-full-amenities,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41,49,8,N/A,220.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1.250.000 ARS,256.777 ARS,CUBA,1900,N/A,https://www.remax.com.ar/listings/alquiler-3-amb-cfte-balcon-cuba-1900-belgrano,3,2,1,1,N/A,N/A,N/A,noreste,N/A,N/A,N/A,N/A,N/A,77.54,79.62,N/A,N/A,256.777,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,300.000 ARS,DEL LIBERTADOR AV.,700,N/A,https://www.remax.com.ar/listings/monoambiente-amueblado-en-alquiler-en-retiro,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.71,30.71,N/A,N/A,300.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
900.000 ARS,470.000 ARS,PARAGUAY,2500,N/A,https://www.remax.com.ar/listings/alquiler-recoleta-depto-3-amb-balcon-al-frente,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.7,62.7,3,N/A,470.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.000.000 ARS,300.000 ARS,AGUILAR,2200,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-belgrano-cochera-pileta-sum,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55,59,4,N/A,300.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1.200.000 ARS,372.000 ARS,CONDE,2600,N/A,https://www.remax.com.ar/listings/luminoso-dpto-en-alquiler-3-ambientes-coghlan,3,2,1,1,N/A,N/A,frente,este,N/A,N/A,N/A,N/A,N/A,70,80,10,N/A,372.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
500.000 ARS,155.000 ARS,ARREGUI,6500,N/A,https://www.remax.com.ar/listings/alquiler-versalles-depto-2-ambs-c-balcon,2,1,1,N/A,N/A,N/A,N/A,oeste,N/A,N/A,N/A,N/A,N/A,42,43,N/A,N/A,155.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900.000 ARS,263.500 ARS,INDEPENDENCIA AV.,2500,N/A,https://www.remax.com.ar/listings/departamento-3-amb-alquiler-balvanera-2-balcones,3,2,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,73,87.31,7.75,N/A,263.500,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450.000 ARS,N/A,Bartolomé Mitre,700,N/A,https://www.remax.com.ar/listings/oficina-en-alquiler-microcentro-2-salas-recepcion,N/A,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,59,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
990.000 ARS,190.000 ARS,BELGRANO,1100,N/A,https://www.remax.com.ar/listings/alquiler-de-dpto-2-amb-con-balcon-en-monserrat-1,2,1,1,1,N/A,N/A,frente,sur,N/A,N/A,N/A,N/A,N/A,59,71,12,N/A,190.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.300.000 ARS,N/A,Manuel Ugarte,3800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-coghlan-cochera,3,2,2,N/A,N/A,N/A,lateral,N/A,N/A,N/A,N/A,N/A,N/A,68,70.5,2.5,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
850.000 ARS,165.528 ARS,PEÑA,2500,N/A,https://www.remax.com.ar/listings/alquiler-dpto-2-amb-dependencia-patio-recoleta,2,2,1,1,N/A,N/A,frente,norte,N/A,N/A,N/A,N/A,N/A,53.1,61.93,3.37,N/A,165.528,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
950.000 ARS,110.000 ARS,Salguero,2900,N/A,https://www.remax.com.ar/listings/departamento-alquiler-amoblado-palermo,3,1,1,1,N/A,N/A,contrafrente,norte,N/A,N/A,N/A,N/A,N/A,46,46.37,0.37,N/A,110.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
850.000 ARS,190.000 ARS,BLANCO ENCALADA,5500,N/A,https://www.remax.com.ar/listings/departamento-2-amb-en-alquiler-villa-urquiza,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.53,43.55,3.02,N/A,190.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.500 USD,1.000.000 ARS,Av Maipu,0,N/A,https://www.remax.com.ar/listings/alquiler-local-con-oficinas-en-microcentro,N/A,N/A,3,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,430,430,N/A,N/A,1.000.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,250.000 ARS,CABOTO,400,N/A,https://www.remax.com.ar/listings/departamento-2-amb-alquiler-en-la-boca-con-balcon,2,1,1,N/A,N/A,N/A,N/A,noreste,N/A,N/A,N/A,N/A,N/A,60,64,4,N/A,250.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
650.000 ARS,167.000 ARS,CRAMER,1800,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-belgrano-c-balcon-contraf,2,1,1,N/A,N/A,N/A,N/A,oeste,N/A,N/A,N/A,N/A,N/A,44.93,47.86,2.93,N/A,167.000,N/A,N/A,N/A,N/A,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,140.000 ARS,SAN JOSE DE CALASANZ,600,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-con-balcon,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,42,3,N/A,140.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,N/A,Avenida Juan Bautista Justo,800,N/A,https://www.remax.com.ar/listings/alquiler-mono-palermo-hollywood-balcon-a-estrenar,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.95,42.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,85.000 ARS,INDEPENDENCIA AV.,2100,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-san-cristobal,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.53,32.2,0.67,N/A,85.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.350 USD,350.000 ARS,SANCHEZ DE BUSTAMANTE,1800,N/A,https://www.remax.com.ar/listings/alquiler-depto-3-amb-en-palermo-cochera,3,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79,83.52,4.52,N/A,350.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,270.000 ARS,BATALLA DEL PARI,1100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-caba,2,1,1,N/A,N/A,N/A,frente,oeste,N/A,N/A,N/A,N/A,N/A,35.74,44.82,9.08,N/A,270.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
450 USD,N/A,DEFENSA,1000,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoamb-amueblado-san-telmo-2,1,N/A,1,N/A,N/A,N/A,frente,norte,N/A,N/A,N/A,N/A,N/A,24,25,1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,156.700 ARS,General Paz Av.,13100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-amb-cochera-fija-piso-12,3,2,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,sí,N/A,N/A,"58,50",60.8,2.3,N/A,156.700,N/A,N/A,N/A,N/A,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
670.000 ARS,190.000 ARS,GALVAN,3000,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-cochera-villa-urquiza-2,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,36.9,3.3,N/A,190.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
670.000 ARS,190.000 ARS,GALVAN,3000,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-cochera-villa-urquiza-1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,36.9,3.3,N/A,190.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
670.000 ARS,190.000 ARS,GALVAN,3000,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-cochera-villa-urquiza,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,36.9,3.3,N/A,190.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
1.700 USD,1.700.000 USD,Avenida Alicia Moreau de Justo,1000,N/A,https://www.remax.com.ar/listings/depto-3-amb-amoblad-cochera-puerto-madero-alquiler,3,2,2,N/A,N/A,N/A,frente,oeste,N/A,y,N/A,N/A,N/A,72,72,N/A,N/A,1.700.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
350 USD,186.000 ARS,SARANDI,1100,N/A,https://www.remax.com.ar/listings/sarandi-1100-cochera-opcional-san-cristobal-caba,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,34,37,3,N/A,186.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,178.564 ARS,SAN MARTIN,600,N/A,https://www.remax.com.ar/listings/alquiler-oficina-retiro,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,103,103,N/A,N/A,178.564,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
300 USD,. ARS,PERU,200,N/A,https://www.remax.com.ar/listings/alquiler-excelentes-oficinas-40-m-frente-y-contra-1,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,280.000 ARS,MALABIA,2300,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-con-balcon-1,3,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,80,4,N/A,280.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
600.000 ARS,180.000 ARS,MALABIA,2300,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-palermo-1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,48,3,N/A,180.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,136.000 ARS,Doctor Pedro Ignacio Rivera,2400,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-belgrano-c-bajas-expensas,2,1,1,N/A,N/A,N/A,lateral,N/A,N/A,N/A,N/A,N/A,N/A,31.43,31.43,N/A,N/A,136.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,100.000 ARS,Avenida Lisandro de la Torre,1600,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-c-cochera-mataderos-1,2,1,1,N/A,N/A,N/A,contrafrente,oeste,N/A,sí,sí,N/A,N/A,36.93,39.18,2.25,N/A,100.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
850.000 ARS,150.000 ARS,RIVERA INDARTE AV.,300,N/A,https://www.remax.com.ar/listings/alquiler-residencial-3-ambientes-flores-caba,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.33,49.01,1.68,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1.000 USD,95.000 ARS,Jorge Luis Borges,1700,N/A,https://www.remax.com.ar/listings/alquiler-ph-2-amb-terraza-patio,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.76,62.64,N/A,N/A,95.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6.000.000 ARS,. ARS,RIVADAVIA,1900,N/A,https://www.remax.com.ar/listings/alquiler-importante-local-comercial-av-rivadavia-1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,198,198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
970.000 ARS,115.000 ARS,Jerónimo Salguero,1100,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-con-balcon-palermo,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,43.41,1.41,N/A,115.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
350 USD,N/A,DEFENSA,1000,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoamb-amueblado-san-telmo-1,1,N/A,1,N/A,N/A,N/A,contrafrente,sur,N/A,N/A,N/A,N/A,N/A,22,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450 USD,N/A,DEFENSA,1000,N/A,https://www.remax.com.ar/listings/alquiler-depto-monoamb-amueblado-san-telmo,1,N/A,1,N/A,N/A,N/A,contrafrente,norte,N/A,N/A,N/A,N/A,N/A,22,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.500 USD,N/A,MOLINA,1300,N/A,https://www.remax.com.ar/listings/local-alquiler-liniers-2,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,156,156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.430.000 ARS,150.000 ARS,ARAOZ,100,N/A,https://www.remax.com.ar/listings/alquiler-de-departamento-para-consultorios,4,2,1,1,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,69,122,N/A,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,336.000 ARS,Pedro Goyena,700,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-con-cochera-caballito,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,49,3,N/A,336.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
