Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Precio_ajustado_USD,Precio_m2_USD,Precio_m2_ajustado_USD,Renta_m2_USD,Precio_m2_mediano_comuna,Volatilidad_Precio_m2_comuna,banda_sup,Renta_estimada_mensual_USD,Match_count,confianza_renta,Rentabilidad_bruta_anual,Rentabilidad_neta_anual,Payback_anios,Yield_gap_vs_bonos,Liquidez_oferta_comuna
84.900 USD,184000.0,Vicente López,2200.0,https://www.remax.com.ar/listings/venta-departamento-2-ambientes-en-recoleta-1,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,34.0,34.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,84900.0,84900.0,125753880.0,1481.2,2026-05-13T14:00:00.000Z,0.0014631755298524,VICENTE LOPEZ,2200.0,2.0,Recoleta,-34.58823383065605,-58.3947373361449,True,100.0,exacto,True,1.1552381295697596,2.519419171699272,1.0447534381885875,alto,2A,0,2,80731.41,2497.0588235294117,2374.453235294118,11.914028371272893,2763.157894736842,0.33438691912022267,<35,405.0769646232784,21.0,alta,0.06021105757324616,0.024193469442142308,16.608245068333336,-0.03978894242675385,0.0014373274573867233
370.000 USD,1.0,LA PAMPA,1800.0,https://www.remax.com.ar/listings/venta-piso-3-dormitorios-cochera-belgrano,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,170.0,170.0,0.0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,370000.0,370000.0,548044000.0,1481.2,2026-05-13T14:00:00.000Z,1.824671011816569e-09,LA PAMPA,1800.0,13.0,Belgrano,-34.56133031041699,-58.448268156461324,True,100.0,exacto,True,1.2711920857745302,1.9306568866202294,0.32421076293276735,bajo,4+A,0,1,351833.0,2176.470588235294,2069.605882352941,14.117647058823529,3050.0,0.33621262714882344,>100,2400.0,28.0,alta,0.08185701739177394,0.044035599275792786,12.21642361111111,-0.01814298260822607,0.0018112574622510603
78.500 USD,112950.0,Av Independencia,3900.0,https://www.remax.com.ar/listings/venta-monoambiente-con-balcon-luminoso-en-boedo,1.0,0.0,1,40.0,Contrafrente,Este,0,sí,Departamento,32.08,33.95,1.87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,78500.0,78500.0,116274200.0,1481.2,2026-05-13T14:00:00.000Z,0.0781937179529078,AVENIDA INDEPENDENCIA,3900.0,5.0,Almagro,-34.62123204365912,-58.419963539346554,True,100.0,recovery,True,0.7655816560364558,1.8518007263090082,0.7262366972989581,alto,monoamb,0,3,74645.65,2447.007481296758,2326.8594139650872,10.522572854927223,2285.358181494451,0.8153691824811038,<35,337.5641371860653,37.0,alta,0.05426665380009128,0.01874443265008368,18.42752279666667,-0.04573334619990872,0.0013072260551381246
185.000 USD,179000.0,PARAGUAY,3300.0,https://www.remax.com.ar/listings/venta-departamento-2-amb-con-balcon-palermo,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,52.0,54.0,2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,185000.0,185000.0,274022000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006532322222303,PARAGUAY,3300.0,2.0,Recoleta,-34.59389308383156,-58.412496634711246,True,100.0,exacto,True,0.34673819564354735,2.0958796282879613,1.0447534381885875,alto,2A,0,2,175916.5,3557.6923076923076,3383.0096153846152,9.7375,2763.157894736842,0.33438691912022267,35-55,506.35,73.0,alta,0.034540250630270615,0.0006618964110813968,28.951729699483227,-0.0654597493697294,0.0014373274573867233
79.000 USD,95000.0,ALVAREZ THOMAS AV.,1200.0,https://www.remax.com.ar/listings/ph-2-ambientes-en-venta-planta-baja-chacarita,2.0,1.0,1,40.0,Interno,No informado,0,sí,Departamento,38.12,44.58,6.46,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,79000.0,79000.0,117014800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008118631147512,ALVAREZ THOMAS AVENIDA,1200.0,12.0,Villa Urquiza,-34.570662190922626,-58.48413931333076,True,100.0,exacto,True,0.6687499313327882,1.9739877533815486,0.4997101681025006,medio,2A,0,2,75121.09999999999,2072.4029380902416,1970.6479538300105,13.282953981613275,2950.0,0.23339807035386917,35-55,506.346205779098,102.0,alta,0.08088479094887024,0.04314439170313106,12.363263702222222,-0.01911520905112976,0.0016590377581003019
320.000 USD,244500.0,DIRECTORIO AV.,700.0,https://www.remax.com.ar/listings/departamento-venta-3-amb-caballito-a-estrenar,3.0,2.0,1,40.0,Contrafrente,No informado,0,0,Departamento,86.79,86.79,0.0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0.0,0,0,1,1,1,0,remax,False,"(72.0, 103.0]",USD,320000.0,320000.0,473984000.0,1481.2,2026-05-13T14:00:00.000Z,0.0005158401971374,DIRECTORIO AVENIDA,700.0,6.0,Caballito,-34.62839789119832,-58.436409801700336,True,100.0,recovery,True,0.2079539381489399,0.8824904534435623,0.6815238874122538,alto,3A,0,7,304288.0,3687.0607212812533,3506.0260398663436,11.66830754186192,2342.8571428571427,0.2822013725531903,75-100,1012.692411558196,6.0,media,0.03993686553100468,0.005608793403420957,25.039521422222222,-0.060063134468995326,0.001470955723664781
145.000 USD,62000.0,Avenida Montes de Oca,1000.0,https://www.remax.com.ar/listings/venta-dpto-3-am-refaccionado-barracas-terraza-luz,3.0,2.0,1,40.0,Contrafrente,Noreste,0,0,Departamento,100.0,146.0,46.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,145000.0,145000.0,214774000.0,1481.2,2026-05-13T14:00:00.000Z,0.0002886755380073,AVENIDA MONTES DE OCA,1000.0,4.0,Barracas,-34.639170785925316,-58.37449755400166,True,,recovery,True,1.1805731239371142,1.5325709720897251,0.6643909367912209,medio,3A,0,2,137880.5,1450.0,1378.805,8.101539292465567,1660.093059958368,0.3621231466264265,75-100,810.1539292465568,4.0,baja,0.07050922466163585,0.033633455939832864,14.182541430555556,-0.029490775338364153,0.0003390684780865541
230.000 USD,88000.0,SUPERI,2800.0,https://www.remax.com.ar/listings/venta-ph-3-ambientes-con-terraza-y-cochera-coghlan,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,81.0,121.0,40.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,230000.0,230000.0,340676000.0,1481.2,2026-05-13T14:00:00.000Z,0.0002583099484554,SUPERI,2800.0,12.0,Coghlan,-34.562011248646684,-58.47162578306216,True,100.0,exacto,True,0.7423750360653061,1.8070221409488256,0.4997101681025006,medio,3A,0,2,218707.0,2839.5061728395062,2700.0864197530864,14.814814814814815,2950.0,0.23339807035386917,75-100,1200.0,7.0,media,0.06584151398903555,0.02935472115661593,15.187986111111112,-0.03415848601096445,0.0016590377581003019
220.000 USD,231000.0,ARCE,700.0,https://www.remax.com.ar/listings/venta-3-ambientes-duplex-en-las-canitas,3.0,2.0,1,40.0,Contrafrente,No informado,0,sí,Departamento,60.87,66.08,5.21,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,220000.0,220000.0,325864000.0,1481.2,2026-05-13T14:00:00.000Z,0.0007088846880907,ARCE,700.0,14.0,Palermo,-34.56910573263066,-58.4339823002891,True,100.0,exacto,True,1.0932655783993988,0.3779436650990433,0.3173293561387364,bajo,3A,0,2,209198.0,3614.259898143585,3436.799737144735,13.964185970100214,3076.923076923077,0.7185047022536231,55-75,850.0,47.0,alta,0.048757636306274436,0.013694499947418236,20.509607843137253,-0.05124236369372557,0.0020354411558041806
103.000 USD,170000.0,Bartolomé Mitre,2000.0,https://www.remax.com.ar/listings/venta-3-ambientes-balvanera-amplio-sol-de-estilo,3.0,2.0,1,40.0,Frente,Oeste,0,0,Departamento,70.0,72.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,103000.0,103000.0,152563600.0,1481.2,2026-05-13T14:00:00.000Z,0.001114289384886,BARTOLOME MITRE,2000.0,3.0,Balvanera,-34.60810614964568,-58.39420540781779,True,100.0,exacto,True,0.31616458024075833,2.680428837164401,0.9331491918927998,alto,3A,0,2,97942.7,1471.4285714285713,1399.1814285714286,8.439103429651635,1782.4310520939734,0.3306390495886265,55-75,590.7372400756144,18.0,media,0.07237749092997613,0.03534603335247812,13.816450213333331,-0.02762250907002388,0.0010344625327268753
115.000 USD,145000.0,ROSETI,700.0,https://www.remax.com.ar/listings/venta-departamento-2-amb-con-balcon-chacarita,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,33.0,41.0,8.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,115000.0,115000.0,170338000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008512486937735,ROSETI,700.0,15.0,Chacarita,-34.58357857742646,-58.45225720391698,True,100.0,exacto,True,0.7830690811066626,0.2702774820637276,0.3560200247570848,bajo,2A,0,2,109353.5,3484.848484848485,3313.742424242424,13.2979811618753,2405.4982817869413,0.31450346126120116,<35,438.83337834188495,23.0,alta,0.04815575669825492,0.01314277697340034,20.76594925641026,-0.051844243301745085,0.00169246442538368
149.900 USD,246000.0,HONDURAS,3800.0,https://www.remax.com.ar/listings/venta-departamento-3-ambientes-con-balcon-palermo,3.0,2.0,1,40.0,No informado,Norte,0,sí,Departamento,66.42,74.1,7.7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,149900.0,149900.0,222031880.0,1481.2,2026-05-13T14:00:00.000Z,0.0011079490026387,HONDURAS,3800.0,14.0,Palermo,-34.58030064546351,-58.44121442666801,False,100.0,exacto_altura_fuera,True,0.3671645122076056,1.063143295157409,0.3173293561387364,bajo,3A,0,1,142539.91,2256.8503462812405,2146.0389942788315,12.79735019572418,3076.923076923077,0.7185047022536231,55-75,850.0,47.0,alta,0.07155890585310458,0.034595663698679203,13.974500980392158,-0.028441094146895426,0.0020354411558041806
270.000 USD,50000.0,José A. Cabrera,3600.0,https://www.remax.com.ar/listings/venta-ph-3-ambientes-estilo-industrial,3.0,1.0,1,40.0,No informado,No informado,0,1,Departamento,117.0,162.0,20.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,270000.0,270000.0,399924000.0,1481.2,2026-05-13T14:00:00.000Z,0.0001250237545133,JOSE A CABRERA,3600.0,14.0,Palermo,-34.5966791513495,-58.41625950081594,True,100.0,exacto,True,0.24244518235456944,1.8857092306489796,0.3173293561387364,bajo,3A,0,1,256743.0,2307.6923076923076,2194.3846153846152,17.94871794871795,3076.923076923077,0.7185047022536231,>100,2100.0,9.0,media,0.09815262733550671,0.05897324172421449,10.188214285714286,-0.0018473726644932936,0.0020354411558041806
94.900 USD,112950.0,BULNES,1800.0,https://www.remax.com.ar/listings/departamento-3-ambientes-venta-palermo-luminoso,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,38.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,94900.0,94900.0,140565880.0,1481.2,2026-05-13T14:00:00.000Z,0.0008035378144397,BULNES,1800.0,14.0,Palermo,-34.59089151507712,-58.41429341086224,True,100.0,exacto,True,0.672048689870636,1.7364514788104404,0.3173293561387364,bajo,3A,0,1,90240.41,2497.3684210526317,2374.7476315789477,18.98211976064926,3076.923076923077,0.7185047022536231,35-55,721.3205509046719,18.0,media,0.09591985021850036,0.056926529366958654,10.42537074153111,-0.004080149781499648,0.0020354411558041806
60.000 USD,95000.0,ESCALADA AV.,2800.0,https://www.remax.com.ar/listings/departamento-3-amb-venta-con-balcon-lugano,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,55.71,59.53,3.82,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,60000.0,60000.0,88872000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010689531010892,ESCALADA AVENIDA,2800.0,8.0,Villa Soldati,-34.66612864291038,-58.46825334054238,True,100.0,recovery,True,2.996559848781624,1.6864484872489487,0.48067422571393476,bajo,3A,0,1,57054.0,1077.0059235325793,1024.1249326871298,8.483033424169655,1077.0059235325793,0.4454240116203642,55-75,472.5897920604915,1.0,baja,0.0993984208771672,0.06011521913740327,10.060522,-0.0006015791228328043,0.00014420226771418043
415.000 USD,1188164.0,REPUBLICA ARABE SIRIA,2700.0,https://www.remax.com.ar/listings/piso-en-venta-en-palermo-frente-a-botanico-cochera,5.0,3.0,1,40.0,Frente,No informado,0,0,Departamento,188.74,207.54,18.799999999999983,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,415000.0,415000.0,614698000.0,1481.2,2026-05-13T14:00:00.000Z,0.0019329231590146,REPUBLICA ARABE SIRIA,2700.0,14.0,Palermo,-34.58354433991603,-58.41579717873692,True,100.0,exacto,True,0.7232316217406245,0.9079731855825294,0.3173293561387364,bajo,4+A,0,2,394623.5,2198.7919889795485,2090.831302320653,10.066758503761788,3076.923076923077,0.7185047022536231,>100,1900.0,33.0,alta,0.0577765895847561,0.021961873786026424,17.308048245614035,-0.042223410415243905,0.0020354411558041806
519.900 USD,400000.0,OLAZABAL,2800.0,https://www.remax.com.ar/listings/venta-dpto-4-amb-patio-belgrano-full-amenities-1,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,116.0,146.0,20.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0.0,0,0,1,1,1,1,remax,True,"(103.0, 992.0]",USD,519900.0,519900.0,770075880.0,1481.2,2026-05-13T14:00:00.000Z,0.0005194293320808,OLAZABAL,2800.0,13.0,Belgrano,-34.562065710635494,-58.461510311130624,True,100.0,exacto,True,0.8902016575355814,1.6761908775995322,0.32421076293276735,bajo,4+A,0,7,494372.91,4481.896551724138,4261.835431034482,20.689655172413794,3050.0,0.33621262714882344,>100,2400.0,28.0,alta,0.05825561922476699,0.02240098428936975,17.165726041666666,-0.041744380775233014,0.0018112574622510603
118.000 USD,350000.0,Virrey Cevallos,300.0,https://www.remax.com.ar/listings/venta-depto-2-amb-en-congreso-full-amenities,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,45.14,49.4,4.259999999999998,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,118000.0,118000.0,174781600.0,1481.2,2026-05-13T14:00:00.000Z,0.0020024991189003,VIRREY CEVALLOS,300.0,1.0,Monserrat,-34.611876017472724,-58.3889325392537,True,100.0,exacto,True,0.3569209721941325,2.0442453635762963,1.3599759089981835,alto,2A,0,7,112206.2,2614.089499335401,2485.7377049180327,10.773037129602255,1861.868109007697,0.49785862146109205,35-55,486.29489603024575,98.0,alta,0.05200727546573138,0.016673335843587107,19.228078976352446,-0.04799272453426862,0.0018408245339653984
67.000 USD,108000.0,SEGUROLA AV.,300.0,https://www.remax.com.ar/listings/venta-monoambiente-a-estrenar-floresta,1.0,0.0,1,40.0,Frente,Este,0,0,Departamento,34.0,34.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,67000.0,67000.0,99240400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010882664721222,SEGUROLA AVENIDA,300.0,10.0,Floresta,-34.631220643152695,-58.48579982001292,True,100.0,recovery,True,3.216103838561429,0.9804961277664445,0.48186384936936066,medio,monoamb,0,4,63710.299999999996,1970.5882352941176,1873.8323529411764,10.722625534145605,2021.2195004726127,0.3093771634352494,<35,364.56926816095057,16.0,media,0.06866756580853343,0.031945268657822316,14.562916104938271,-0.03133243419146657,0.0007950753514594451
260.000 USD,568042.0,DORREGO,2700.0,https://www.remax.com.ar/listings/venta-departamento-3-amb-con-dependencia-y-cochera-1,3.0,2.0,1,40.0,No informado,Este,0,sí,Departamento,81.42,94.4,12.98,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,1,0,remax,False,"(72.0, 103.0]",USD,260000.0,260000.0,385112000.0,1481.2,2026-05-13T14:00:00.000Z,0.0014750046739649,DORREGO,2700.0,14.0,Palermo,-34.57525393574798,-58.435791001046425,False,100.0,exacto_altura_fuera,True,0.5234067010975421,0.7889438032906325,0.3173293561387364,bajo,3A,0,4,247234.0,3193.318594939818,3036.526651928273,17.19479243429133,3076.923076923077,0.7185047022536231,75-100,1400.0,25.0,alta,0.06795181892458158,0.031289167347533106,14.716309523809525,-0.03204818107541843,0.0020354411558041806
75.000 USD,85000.0,SAN MARTIN,5700.0,https://www.remax.com.ar/listings/venta-monoambiente-agronomia-balcon-parrilla,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,32.77,35.29,2.519999999999996,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,75000.0,75000.0,111090000.0,1481.2,2026-05-13T14:00:00.000Z,0.0007651453776217,SAN MARTIN,5700.0,1.0,Retiro,-34.59086161575342,-58.37136813209026,False,100.0,exacto_altura_fuera,True,0.310577300797845,2.3688436379971334,1.3599759089981835,alto,monoamb,0,3,71317.5,2288.6786695148,2176.304546841623,10.301011204945537,1861.868109007697,0.49785862146109205,<35,337.5641371860653,119.0,alta,0.05679909764409554,0.021065839507087576,17.605913500000003,-0.043200902355904465,0.0018408245339653984
829.000 USD,400000.0,MONROE,1100.0,https://www.remax.com.ar/listings/depto-en-venta-belgrano-upgrade-park-4-amb-coch,4.0,3.0,1,40.0,Frente,No informado,0,0,Departamento,131.17,157.17,26.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,829000.0,829000.0,1227914800.0,1481.2,2026-05-13T14:00:00.000Z,0.0003257555003001,MONROE,1100.0,13.0,Belgrano,-34.54998748666735,-58.44592701682205,True,100.0,exacto,True,2.50729971226674,2.660653468081334,0.32421076293276735,bajo,4+A,0,6,788296.1,6320.042692688878,6009.728596477854,18.296866661584204,3050.0,0.33621262714882344,>100,2400.0,28.0,alta,0.03653449509644917,0.002489953838411737,27.37139236111111,-0.06346550490355084,0.0018112574622510603
105.000 USD,192100.0,COSTA RICA,4900.0,https://www.remax.com.ar/listings/monoambiente-con-balcon-en-palermo-apto-credito,1.0,0.0,1,40.0,Contrafrente,No informado,0,sí,Departamento,38.66,42.38,3.72,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,105000.0,105000.0,155526000.0,1481.2,2026-05-13T14:00:00.000Z,0.0012351632524465,COSTA RICA,4900.0,14.0,Palermo,-34.58707306013604,-58.42865376729084,True,100.0,exacto,True,0.04164700820570177,1.6427738928393527,0.3173293561387364,bajo,monoamb,0,2,99844.5,2715.9855147439216,2582.630625969995,16.439705282234353,3076.923076923077,0.7185047022536231,35-55,635.5590062111801,32.0,alta,0.07638586075882157,0.03902037236225311,13.091428047886637,-0.02361413924117843,0.0020354411558041806
459.900 USD,400000.0,OLAZABAL,2700.0,https://www.remax.com.ar/listings/venta-depto-3-ambientes-belgrano-amenities,3.0,2.0,1,40.0,Frente,No informado,0,0,Departamento,71.3,136.4,65.1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0,0,1,1,1,1,remax,False,"(103.0, 992.0]",USD,459900.0,459900.0,681203880.0,1481.2,2026-05-13T14:00:00.000Z,0.000587195715914,OLAZABAL,2700.0,13.0,Belgrano,-34.561536316550075,-58.46061880342243,True,100.0,exacto,True,0.9307585081828914,1.7471315464382782,0.32421076293276735,bajo,3A,0,5,437318.91,6450.210378681627,6133.505049088359,13.25637565387073,3050.0,0.33621262714882344,55-75,945.179584120983,50.0,alta,0.025935661024701163,-0.0072256440606906,38.556950565,-0.07406433897529885,0.0018112574622510603
149.000 USD,260000.0,BILLINGHURST,900.0,https://www.remax.com.ar/listings/departamento-2-ambientes-en-almagro-con-cochera,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,47.0,51.0,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,149000.0,149000.0,220698800.0,1481.2,2026-05-13T14:00:00.000Z,0.0011780761834681,BILLINGHURST,900.0,5.0,Almagro,-34.60018287188976,-58.415035529232654,True,100.0,exacto,True,0.3911608271290275,1.7809289289146553,0.7262366972989581,alto,2A,0,3,141684.1,3170.2127659574467,3014.555319148936,10.055101958733863,2285.358181494451,0.8153691824811038,35-55,472.5897920604915,50.0,alta,0.040026209749194845,0.005690692270095272,24.983629633333337,-0.05997379025080516,0.0013072260551381246
464.900 USD,400000.0,OLAZABAL,2700.0,https://www.remax.com.ar/listings/venta-4-amb-en-belgrano-full-amenities-a-estrenar,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,100.2,132.5,21.55,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0,0,1,1,1,1,remax,False,"(103.0, 992.0]",USD,464900.0,464900.0,688609880.0,1481.2,2026-05-13T14:00:00.000Z,0.0005808804253578,OLAZABAL,2700.0,13.0,Belgrano,-34.561536316550075,-58.46061880342243,True,100.0,exacto,True,0.9307585081828914,1.7471315464382782,0.32421076293276735,bajo,4+A,0,5,442073.41,4639.720558882235,4411.910279441117,23.952095808383234,3050.0,0.33621262714882344,>100,2400.0,28.0,alta,0.06514755094634622,0.028718588367484036,15.349771180555555,-0.03485244905365378,0.0018112574622510603
179.000 USD,268000.0,Avenida Coronel Díaz,1500.0,https://www.remax.com.ar/listings/departamento-3-amb-con-dependencia-balcon-palermo,3.0,2.0,1,40.0,Frente,Norte,0,0,Departamento,81.76,83.84,2.08,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,179000.0,179000.0,265134800.0,1481.2,2026-05-13T14:00:00.000Z,0.0010108065783895,AVENIDA CORONEL DIAZ,1500.0,14.0,Palermo,-34.59356315047386,-58.41396083439689,True,100.0,recovery,True,0.3734307777843617,2.0344946289469035,0.3173293561387364,bajo,3A,0,1,170211.1,2189.3346379647746,2081.8383072407046,17.123287671232877,3076.923076923077,0.7185047022536231,75-100,1400.0,25.0,alta,0.09870096603570506,0.05947588553272965,10.131613095238096,-0.0012990339642949406,0.0020354411558041806
95.000 USD,220000.0,ARAOZ,2000.0,https://www.remax.com.ar/listings/venta-monoambiente-con-deck-parrilla-y-terraza,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,26.52,30.1,3.580000000000002,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,0,1,1,remax,False,"(-0.001, 39.0]",USD,95000.0,95000.0,140714000.0,1481.2,2026-05-13T14:00:00.000Z,0.0015634549511775,ARAOZ,2000.0,14.0,Palermo,-34.58931662514091,-58.42086501584054,True,100.0,exacto,True,0.17316955454193778,1.5669197627225073,0.3173293561387364,bajo,monoamb,0,4,90335.5,3582.2021116138762,3406.315987933635,16.54726162676791,3076.923076923077,0.7185047022536231,<35,438.83337834188495,105.0,alta,0.0582938107399928,0.022435993178326726,17.154479820512822,-0.04170618926000721,0.0020354411558041806
133.000 USD,145000.0,MEDRANO,1400.0,https://www.remax.com.ar/listings/venta-monoambiente-palermo-jardin-full-amenities,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,33.59,39.6,6.01,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,133000.0,133000.0,196999600.0,1481.2,2026-05-13T14:00:00.000Z,0.0007360421036387,MEDRANO,1400.0,14.0,Palermo,-34.593455247957024,-58.41945750505202,True,100.0,exacto,True,0.46557212331666137,1.9246011416093924,0.3173293561387364,bajo,monoamb,0,7,126469.7,3959.5117594522176,3765.0997320631136,13.064405428457425,3076.923076923077,0.7185047022536231,<35,438.83337834188495,105.0,alta,0.041638436242851996,0.007168566555947667,24.016271748717948,-0.05836156375714801,0.0020354411558041806
