Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Renta_largo_mensual_USD,Renta_m2_USD,banda_sup,Liquidez_oferta_comuna
ARS 500.000,25000.0,SINCLAIR al 3000 6°,3000.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18094217,2.0,1.0,1,40.0,Contrafrente,Oeste,1,0,Piso,32.0,32.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.2738,SINCLAIR AL 3000 6°,3000.0,,,,,False,,sin_match,False,,,,,2A,0,0,337.5641371860653,10.54887928706454,<35,
ARS 650.000,25000.0,Doctor Tomás Manuel De Anchorena,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--15202504,2.0,1.0,1,55.0,Contrafrente,No informado,0,0,Departamento,40.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,True,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.1923076923076923,DOCTOR TOMAS MANUEL DE ANCHORENA,1200.0,2.0,Recoleta,-34.596012078459445,-58.407024038798454,True,100.0,exacto,True,0.6009272314260236,2.4742544973422653,1.0447534381885875,alto,2A,0,1,438.83337834188495,10.970834458547124,35-55,0.0014373274573867233
ARS 680.000,100000.0,Azcuenaga al,1000.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18231757,2.0,1.0,1,40.0,Interno,Norte,0,0,Departamento,48.0,96.0,48.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,680000.0,459.0872265730488,680000.0,1481.2,2026-05-13T14:00:00.000Z,0.3676470588235294,AZCUENAGA,1000.0,2.0,Recoleta,-34.59737624761146,-58.40048948460242,True,100.0,exacto,True,0.6783272340708014,2.8882644004095974,1.0447534381885875,alto,2A,0,1,459.0872265730488,9.56431722027185,35-55,0.0014373274573867233
ARS 730.000,7633.0,Avenida Congreso,2000.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18541385,2.0,1.0,1,15.0,Contrafrente,Noreste,0,0,Departamento,42.0,45.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,argenprop,False,"(42.0, 52.274]",ARS,730000.0,492.8436402916554,730000.0,1481.2,2026-05-13T14:00:00.000Z,0.2328767123287671,AVENIDA CONGRESO,2000.0,12.0,Coghlan,-34.563468716622204,-58.478229573721286,True,100.0,exacto,True,1.0449257243289822,1.9903130661459154,0.4997101681025006,medio,2A,0,1,492.8436402916554,11.734372387896556,35-55,0.0016590377581003019
ARS 1.690.000,100000.0,French,2800.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--19397721,3.0,2.0,1,35.0,Contrafrente,Noroeste,0,0,Departamento,85.0,90.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1690000.0,1140.966783688901,1690000.0,1481.2,2026-05-13T14:00:00.000Z,0.2189349112426035,FRENCH,2800.0,2.0,Recoleta,-34.5889589061368,-58.40246847929654,True,100.0,exacto,True,1.3414067948675519,2.0330695358181456,1.0447534381885875,alto,3A,0,0,1140.966783688901,13.423138631634128,75-100,0.0014373274573867233
ARS 460.000,65000.0,Avenida Cabildo,900.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--19146774,1.0,0.0,1,50.0,Lateral,No informado,0,0,Departamento,35.0,35.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,460000.0,310.55900621118013,460000.0,1481.2,2026-05-13T14:00:00.000Z,0.2391304347826087,AVENIDA CABILDO,900.0,12.0,Saavedra,-34.54823123253595,-58.46875821023818,True,100.0,recovery,True,2.2097045735913463,3.228477206428166,0.4997101681025006,medio,monoamb,0,1,310.55900621118013,8.873114463176575,<35,0.0016590377581003019
ARS 1.550.000,100000.0,Av. Santa Fe,3500.0,https://www.argenprop.com/departamento-en-alquiler-en-botanico-4-ambientes--11112406,4.0,2.0,2,75.0,Frente,Sur,1,0,Departamento,95.0,97.0,2.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,argenprop,False,"(76.0, 900.0]",ARS,1550000.0,1046.4488252768026,1550000.0,1481.2,2026-05-13T14:00:00.000Z,0.1419354838709677,AVENIDA SANTA FE,3500.0,14.0,Palermo,-34.57737572569417,-58.42899742255425,True,100.0,exacto,True,0.7172366462205676,0.8252642323741897,0.3173293561387364,bajo,4+A,0,1,1046.4488252768026,11.015250792387397,75-100,0.0020354411558041806
ARS 750.000,25000.0,Avenida Córdoba,3900.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--19295709,2.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,40.0,40.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.2133333333333333,AVENIDA CORDOBA,3900.0,5.0,Almagro,-34.59774801178322,-58.42097227875258,True,100.0,recovery,True,0.21720289472935342,1.4791182522576163,0.7262366972989581,alto,2A,0,1,506.346205779098,12.65865514447745,35-55,0.0013072260551381246
ARS 650.000,25000.0,Agüero,900.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--19062794,2.0,1.0,1,28.0,Frente,Este,0,0,Departamento,42.0,42.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.1923076923076923,AGUERO,900.0,3.0,Balvanera,-34.59995943363903,-58.41072899187081,True,100.0,exacto,True,0.42433528159816264,2.153902228409367,0.9331491918927998,alto,2A,0,2,438.83337834188495,10.44841377004488,35-55,0.0010344625327268753
ARS 480.000,65000.0,Libertad,900.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-1-ambiente--19388924,1.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,27.0,27.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,argenprop,False,"(0.999, 35.0]",ARS,480000.0,324.06157169862274,480000.0,1481.2,2026-05-13T14:00:00.000Z,0.1791666666666666,LIBERTAD,900.0,1.0,Retiro,-34.59861965301034,-58.38406534667698,True,100.0,exacto,True,0.02769273088448446,2.5401908642891184,1.3599759089981835,alto,monoamb,0,1,324.06157169862274,12.002280433282325,<35,0.0018408245339653984
ARS 800.000,7633.0,Doctor Tomás Manuel De Anchorena,1600.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--18894605,2.0,1.0,1,45.0,Frente,No informado,1,0,Departamento,38.0,52.0,14.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.2125,DOCTOR TOMAS MANUEL DE ANCHORENA,1600.0,2.0,Recoleta,-34.59212884492126,-58.40373743904467,True,100.0,exacto,True,1.0392321165531344,2.2374856370012766,1.0447534381885875,alto,2A,0,1,540.1026194977045,14.21322682888696,35-55,0.0014373274573867233
ARS 700.000,65000.0,CARLOS PELLEGRINI,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-plaza-san-martin-2-ambientes--2282136,2.0,1.0,1,45.0,Frente,Noroeste,0,0,Departamento,30.0,30.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.1785714285714285,CARLOS PELLEGRINI,1200.0,1.0,Retiro,-34.59476994634022,-58.38153899526352,True,100.0,exacto,True,0.4635285702770047,2.598900962734797,1.3599759089981835,alto,2A,0,1,472.5897920604915,15.75299306868305,<35,0.0018408245339653984
ARS 950.000,7633.0,AV. JUAN B. ALBERDI,2000.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--19359579,2.0,1.0,1,35.0,Contrafrente,Sudoeste,0,0,Departamento,50.0,50.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.1894736842105263,AVENIDA JUAN B ALBERDI,2000.0,7.0,Flores,-34.629566091159475,-58.456292506173654,True,,recovery,True,1.9780471575177072,1.3950009176789275,0.43066126904542795,bajo,2A,0,5,641.3718606535241,12.827437213070482,35-55,0.000738924072151629
ARS 1.100.000,7633.0,Juramento,2700.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--19426635,3.0,2.0,1,50.0,Frente,Norte,0,0,Departamento,45.0,51.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,argenprop,False,"(42.0, 52.274]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.1590909090909091,JURAMENTO,2700.0,13.0,Belgrano,-34.5510234162455,-58.43817914589164,False,100.0,exacto_altura_fuera,True,2.655153245579099,2.2390834058622233,0.32421076293276735,bajo,3A,0,0,742.6411018093438,16.503135595763197,35-55,0.0018112574622510603
ARS 750.000,7633.0,Del Barco Centenera,300.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--11868251,2.0,1.0,1,10.0,Frente,Oeste,0,0,Departamento,40.0,43.0,3.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.3333333333333333,DEL BARCO CENTENERA,300.0,6.0,Caballito,-34.62253552752314,-58.440885579524064,True,100.0,exacto,True,0.7391899897721145,0.17150840199501052,0.6815238874122538,alto,2A,0,4,506.346205779098,12.65865514447745,35-55,0.001470955723664781
ARS 850.000,25000.0,Río de Janeiro 800 Departamento Monoambiente en Alquiler,800.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--19299917,1.0,0.0,1,35.0,Frente,Este,1,0,Departamento,37.0,37.0,0.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.1058823529411764,RIO DE JANEIRO 800 DEPARTAMENTO MONOAMBIENTE EN ALQUILER,800.0,,,,,False,,sin_match,False,,,,,monoamb,0,2,573.8590332163111,15.50970360044084,35-55,
ARS 1.000.000,100000.0,Nicasio Oroño al,900.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-norte-4-ambientes--19234633,4.0,3.0,1,25.0,Contrafrente,Oeste,0,0,Departamento,90.0,90.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1000000.0,675.1282743721307,1000000.0,1481.2,2026-05-13T14:00:00.000Z,0.2,NICASIO ORONO,900.0,6.0,Caballito,-34.614617402489884,-58.45384105588279,True,100.0,exacto,True,1.6213008788987207,0.93282152996625,0.6815238874122538,alto,4+A,0,0,675.1282743721307,7.501425270801453,75-100,0.001470955723664781
ARS 1.100.000,7633.0,Zapiola,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--3735959,2.0,1.0,1,12.0,Contrafrente,Oeste,0,0,Departamento,48.0,48.0,0.0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,argenprop,False,"(42.0, 52.274]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.2281818181818181,ZAPIOLA,2400.0,13.0,Belgrano,-34.56364802930048,-58.46537447169441,True,100.0,exacto,True,0.5628681824659182,1.489995634124696,0.32421076293276735,bajo,2A,0,1,742.6411018093438,15.471689621027997,35-55,0.0018112574622510603
ARS 490.000,65000.0,Amenabar,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--19423333,1.0,0.0,1,35.0,Frente,No informado,0,0,Departamento,25.0,25.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,490000.0,330.812854442344,490000.0,1481.2,2026-05-13T14:00:00.000Z,0.2653061224489796,AMENABAR,1100.0,13.0,Colegiales,-34.57069584589738,-58.4493310363662,True,100.0,exacto,True,0.24151555372443542,1.5149838262097068,0.32421076293276735,bajo,monoamb,0,0,330.812854442344,13.23251417769376,<35,0.0018112574622510603
ARS 790.000,20000.0,Pedro Ignacio Rivera,2900.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--19423631,2.0,1.0,1,35.0,Frente,No informado,0,0,Departamento,55.0,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,790000.0,533.3513367539832,790000.0,1481.2,2026-05-13T14:00:00.000Z,0.240506329113924,PEDRO IGNACIO RIVERA,2900.0,,,,,False,,sin_match,False,,,,,2A,0,0,533.3513367539832,9.697297031890605,35-55,
ARS 1.200.000,25000.0,RIOBAMBA,1200.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--19347294,4.0,3.0,3,25.0,No informado,No informado,0,0,Semipiso,216.0,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,argenprop,False,"(76.0, 900.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,1.0,RIOBAMBA,1200.0,2.0,Recoleta,-34.59526547557561,-58.394605051507156,True,100.0,exacto,True,0.3957965588766762,3.0369817934375662,1.0447534381885875,alto,4+A,0,1,810.1539292465568,3.750712635400726,>100,0.0014373274573867233
ARS 490.000,25000.0,Gurruchaga,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-1-ambiente--18114368,1.0,0.0,1,10.0,Contrafrente,Este,0,0,Departamento,32.0,37.0,5.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,argenprop,False,"(35.0, 42.0]",ARS,490000.0,330.812854442344,490000.0,1481.2,2026-05-13T14:00:00.000Z,0.5714285714285714,GURRUCHAGA,1100.0,15.0,Villa Crespo,-34.5933074355689,-58.43542165904554,True,100.0,exacto,True,0.4954057758429763,1.4672104943433162,0.3560200247570848,bajo,monoamb,0,3,330.812854442344,10.33790170132325,<35,0.00169246442538368
ARS 690.000,25000.0,Jose Maria Moreno al,400.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--19236247,2.0,1.0,1,45.0,Lateral,Norte,1,0,Piso,40.0,43.0,3.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,690000.0,465.83850931677017,690000.0,1481.2,2026-05-13T14:00:00.000Z,0.1430434782608695,JOSE MARIA MORENO,400.0,6.0,Caballito,-34.622154102893994,-58.434901227394036,True,,recovery,True,0.5388391849337283,0.4988290079522746,0.6815238874122538,alto,2A,0,1,465.83850931677017,11.645962732919255,35-55,0.001470955723664781
ARS 1.200.000,25000.0,SAN BENITO DE PALERMO AL 1600 5°,1600.0,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-2-ambientes--19214568,2.0,1.0,1,23.0,Contrafrente,No informado,0,0,Piso,33.0,33.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.2563091666666666,SAN BENITO DE PALERMO AL 1600 5°,1600.0,14.0,Palermo,-34.56711863319903,-58.43179900471819,True,,recovery,True,1.390136645889535,0.36025750441419363,0.3173293561387364,bajo,2A,0,2,810.1539292465568,24.55011906807748,<35,0.0020354411558041806
USD 2.400,100000.0,Malvinas Argentinas al,200.0,https://www.argenprop.com/departamento-en-alquiler-en-caballito-6-ambientes--18635991,6.0,4.0,1,12.0,Frente,Este,0,0,Departamento,260.0,275.0,15.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,argenprop,False,"(76.0, 900.0]",USD,2400.0,2400.0,3554880.0,1481.2,2026-05-13T14:00:00.000Z,0.1181474480151228,MALVINAS ARGENTINAS,200.0,6.0,Caballito,-34.62641526553606,-58.451220840933246,True,100.0,exacto,True,1.4947577914136105,1.1688691146254753,0.6815238874122538,alto,4+A,0,1,2400.0,9.23076923076923,>100,0.001470955723664781
ARS 929.900,20000.0,Lezica,4400.0,https://www.argenprop.com/departamento-en-alquiler-en-parque-rivadavia-3-ambientes--11506821,3.0,2.0,1,50.0,Frente,Noroeste,1,0,Departamento,63.0,72.0,9.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(52.274, 76.0]",ARS,929900.0,627.8017823386443,929900.0,1481.2,2026-05-13T14:00:00.000Z,0.212926121088289,LEZICA,4400.0,5.0,Almagro,-34.61296363595026,-58.42755529717126,True,100.0,exacto,True,1.1982863315903973,0.8223679004957322,0.7262366972989581,alto,3A,0,1,627.8017823386443,9.965107656168957,55-75,0.0013072260551381246
ARS 1.400.000,100000.0,Av. Libertador y Olleros,4900.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--7283825,3.0,2.0,1,74.0,Frente,Noreste,1,0,Departamento,75.0,80.0,5.0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1400000.0,945.179584120983,1400000.0,1481.2,2026-05-13T14:00:00.000Z,0.1714285714285714,AVENIDA LIBERTADOR Y OLLEROS,4900.0,,,,,False,,sin_match,False,,,,,3A,0,1,945.179584120983,12.60239445494644,55-75,
USD 1.000,25000.0,Avenida Triunvirato al,3500.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--19336315,3.0,2.0,1,2.0,Contrafrente,Noroeste,0,0,Piso,88.0,88.0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",USD,1000.0,1000.0,1481200.0,1481.2,2026-05-13T14:00:00.000Z,0.2227923305428031,AVENIDA TRIUNVIRATO,3500.0,15.0,Villa Ortuzar,-34.58285671931614,-58.470214546074466,True,100.0,exacto,True,0.2207491429824706,0.8647600023126437,0.3560200247570848,bajo,3A,0,0,1000.0,11.363636363636363,75-100,0.00169246442538368
USD 1.000,7633.0,Camargo,1050.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-3-ambientes--19424650,3.0,2.0,1,50.0,No informado,Sudoeste,0,0,Departamento,52.0,52.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",USD,1000.0,1000.0,1481200.0,1481.2,2026-05-13T14:00:00.000Z,0.1012692411558196,CAMARGO,1050.0,15.0,Villa Crespo,-34.595987684316384,-58.445081548077106,True,100.0,exacto,True,0.1619993195875797,1.078125639658451,0.3560200247570848,bajo,3A,0,0,1000.0,19.23076923076923,35-55,0.00169246442538368
USD 1.700,20000.0,Ruggieri al,2900.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-3-ambientes--19214836,3.0,2.0,1,20.0,Frente,Sudeste,0,0,Departamento,65.0,70.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,argenprop,False,"(52.274, 76.0]",USD,1700.0,1700.0,2518040.0,1481.2,2026-05-13T14:00:00.000Z,0.1588537116169719,RUGGIERI,2900.0,,,,,False,,sin_match,False,,,,,3A,0,5,1700.0,26.153846153846153,55-75,
ARS 750.000,25000.0,VERA,100.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--19367804,2.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.16,VERA,100.0,15.0,Villa Crespo,-34.602620676326964,-58.43418898262896,True,100.0,exacto,True,0.4107277202963314,0.49496884909043704,0.3560200247570848,bajo,2A,0,0,506.346205779098,12.65865514447745,35-55,0.00169246442538368
ARS 750.000,25000.0,French,2900.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--19357098,2.0,1.0,1,30.0,Contrafrente,Este,1,0,Departamento,36.0,36.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.096,FRENCH,2900.0,2.0,Recoleta,-34.58832941758586,-58.40354898591279,True,100.0,exacto,True,1.3183047303281166,1.9147629151317995,1.0447534381885875,alto,2A,0,2,506.346205779098,14.065172382752722,35-55,0.0014373274573867233
ARS 950.000,20000.0,Honduras,4100.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--19306801,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,52.0,55.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.1894736842105263,HONDURAS,4100.0,14.0,Palermo,-34.58030064546351,-58.44121442666801,False,100.0,exacto_altura_fuera,True,0.3671645122076056,1.063143295157409,0.3173293561387364,bajo,2A,0,0,641.3718606535241,12.334074243337001,35-55,0.0020354411558041806
ARS 550.000,7633.0,Martínez Castro,200.0,https://www.argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--18023142,2.0,1.0,1,35.0,Frente,No informado,0,0,Departamento,45.0,45.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.3454545454545454,MARTINEZ CASTRO,200.0,10.0,Velez Sarsfield,-34.63650864373078,-58.48093851510852,True,100.0,exacto,True,3.3557209499565936,0.5248978140407907,0.48186384936936066,medio,2A,0,1,371.3205509046719,8.251567797881599,35-55,0.0007950753514594451
ARS 800.000,7633.0,J De Amenabar,2800.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--11993178,2.0,1.0,1,12.0,Frente,Noreste,0,0,Departamento,45.0,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,800000.0,540.1026194977045,800000.0,1481.2,2026-05-13T14:00:00.000Z,0.1875,J DE AMENABAR,2800.0,,,,,False,,sin_match,False,,,,,2A,0,0,540.1026194977045,12.002280433282323,35-55,
ARS 600.000,65000.0,Av. Honorio Pueyrredón,800.0,https://www.argenprop.com/departamento-en-alquiler-en-cid-campeador-2-ambientes--14764003,2.0,1.0,1,45.0,Lateral,Noreste,0,0,Departamento,34.0,34.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.207,AVENIDA HONORIO PUEYRREDON,800.0,15.0,Villa Crespo,-34.598257484446314,-58.45386339414611,True,,recovery,True,0.5723998191705201,0.9620318992923638,0.3560200247570848,bajo,2A,0,2,405.0769646232784,11.914028371272893,<35,0.00169246442538368
