Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio
145.000 USD,170000.0,CULLEN,5500.0,https://www.remax.com.ar/listings/departamento-venta-2-amb-villa-urquiza-estrenar,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,44.0,55.0,11.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,0,1,1,remax,False,"(53.0, 72.0]",USD,145000.0,145000.0,214774000.0,1481.2,2026-05-13T14:00:00.000Z,0.0007915297009880153
241.000 USD,244500.0,CULLEN,5500.0,https://www.remax.com.ar/listings/departamento-venta-3-amb-villa-urquiza-estrenar,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,69.0,82.0,13.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0,0,1,0,1,1,remax,False,"(72.0, 103.0]",USD,241000.0,241000.0,356969200.0,1481.2,2026-05-13T14:00:00.000Z,0.0006849330418422654
169.000 USD,265000.0,Doctor Emilio Ravignani,1300.0,https://www.remax.com.ar/listings/venta-depto-2-amb-amoblado-con-terraza-palermo,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,37.0,64.0,27.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,169000.0,169000.0,250322800.0,1481.2,2026-05-13T14:00:00.000Z,0.0010586330929503824
53.000 USD,390000.0,Avenida Juan Bautista Justo,2800.0,https://www.remax.com.ar/listings/venta-local-comercial-villa-crespo,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,28.0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,53000.0,53000.0,78503600.0,1481.2,2026-05-13T14:00:00.000Z,0.0049679250378326595
210.000 USD,300000.0,Doctor Pedro Ignacio Rivera,3400.0,https://www.remax.com.ar/listings/depto-2-amb-venta-en-coghlan-con-terraza-cochera,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,62.0,137.0,75.0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,210000.0,210000.0,311052000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009644689633887581
218.000 USD,420000.0,BULNES,2600.0,https://www.remax.com.ar/listings/venta-depto-4-amb-balcon-apto-credit-palermo-chico,4.0,3.0,1,40.0,Frente,Noroeste,0,sí,Departamento,81.54,91.59,10.05,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,218000.0,218000.0,322901600.0,1481.2,2026-05-13T14:00:00.000Z,0.0013007058497077747
55.000 USD,90000.0,CIUDAD DE LA PAZ,3100.0,https://www.remax.com.ar/listings/venta-departamento-monoambiente-nunez-1,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,20.4,20.4,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,55000.0,55000.0,81466000.0,1481.2,2026-05-13T14:00:00.000Z,0.0011047553580634866
440.000 USD,430000.0,BULNES,2700.0,https://www.remax.com.ar/listings/venta-2-amb-torre-bulnes-palermo-chico,2.0,1.0,1,40.0,No informado,Este,0,0,Departamento,60.0,68.0,8.0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,0,0,1,1,1,1,remax,False,"(53.0, 72.0]",USD,440000.0,440000.0,651728000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006597844499545822
89.000 USD,120000.0,BULNES,1100.0,https://www.remax.com.ar/listings/venta-local-comercial-a-la-calle-palermo-almagro,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,19.59,19.59,0.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,89000.0,89000.0,131826800.0,1481.2,2026-05-13T14:00:00.000Z,0.0009102853137601762
189.000 USD,100000.0,Doctor Adolfo Dickman,1400.0,https://www.remax.com.ar/listings/ph-5-ambientes-venta-paternal-a-estrenar,5.0,4.0,1,40.0,No informado,No informado,0,sí,Departamento,100.0,100.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,189000.0,189000.0,279946800.0,1481.2,2026-05-13T14:00:00.000Z,0.0003572107271810215
95.000 USD,170000.0,COCHABAMBA,4000.0,https://www.remax.com.ar/listings/ph-3-ambientes-venta-boedo-patio-impecable,3.0,2.0,1,40.0,Frente,No informado,0,sí,Departamento,53.06,61.0,7.939999999999998,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,95000.0,95000.0,140714000.0,1481.2,2026-05-13T14:00:00.000Z,0.0012081242804553919
6.900 USD,18000.0,Bartolomé Mitre,1200.0,https://www.remax.com.ar/listings/venta-cochera-bartolome-mitre-1200-1,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,12.5,12.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,6900.0,6900.0,10220280.0,1481.2,2026-05-13T14:00:00.000Z,0.001761204194014254
95.000 USD,145000.0,BALCARCE,600.0,https://www.remax.com.ar/listings/departamento-2-amb-venta-san-telmo-soho-estrenar,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,26.0,41.5,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,95000.0,95000.0,140714000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010304589450943048
200.000 USD,150000.0,Franklin Delano Roosevelt,1500.0,https://www.remax.com.ar/listings/venta-2-ambientes-a-estrenar-en-belgrano,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,41.28,56.91,15.629999999999995,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,remax,False,"(53.0, 72.0]",USD,200000.0,200000.0,296240000.0,1481.2,2026-05-13T14:00:00.000Z,0.000506346205779098
530.000 USD,1.0,Av Santa Fe,5000.0,https://www.remax.com.ar/listings/palermo-view-3-dormitorios-dependencia-cochera,4.0,3.0,1,40.0,No informado,No informado,0,sí,Departamento,119.0,119.0,0.0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0.0,0,0,1,0,1,1,remax,False,"(103.0, 992.0]",USD,530000.0,530000.0,785036000.0,1481.2,2026-05-13T14:00:00.000Z,1.2738269327776052e-09
6.900 USD,18000.0,Bartolomé Mitre,1200.0,https://www.remax.com.ar/listings/venta-cochera-bartolome-mitre-1200,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,12.5,12.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,6900.0,6900.0,10220280.0,1481.2,2026-05-13T14:00:00.000Z,0.001761204194014254
41.200 USD,112950.0,BALCARCE,600.0,https://www.remax.com.ar/listings/monoambiente-venta-san-telmo-soho-estrenar,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,13.5,13.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,41200.0,41200.0,61025440.0,1481.2,2026-05-13T14:00:00.000Z,0.0018508674415129167
97.000 USD,140000.0,CUENCA,4400.0,https://www.remax.com.ar/listings/departamento-2-ambientes-terraza-villa-pueyrredon,2.0,1.0,1,40.0,No informado,Noreste,0,0,Departamento,39.82,52.98,13.16,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,1,remax,False,"(39.0, 53.0]",USD,97000.0,97000.0,143676400.0,1481.2,2026-05-13T14:00:00.000Z,0.0009744119423927659
112.000 USD,249000.0,HELGUERA,400.0,https://www.remax.com.ar/listings/venta-depto-3-ambientes-con-balcon-flores,3.0,2.0,1,40.0,Frente,No informado,0,0,Departamento,78.0,78.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,112000.0,112000.0,165894400.0,1481.2,2026-05-13T14:00:00.000Z,0.0015009548242737548
110.000 USD,85000.0,ZUVIRIA,2200.0,https://www.remax.com.ar/listings/ph-2-ambientes-con-patio-en-flores,2.0,1.0,1,40.0,No informado,No informado,0,sí,Departamento,39.19,55.43,3.87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,110000.0,110000.0,162932000.0,1481.2,2026-05-13T14:00:00.000Z,0.0005216900301966464
325.000 USD,480000.0,ZAPATA,0.0,https://www.remax.com.ar/listings/venta-departamento-4-amb-palermo-cochera-baulera,4.0,3.0,1,40.0,Lateral,Noreste,0,sí,Departamento,75.74,80.71,4.97,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0.0,0,0,1,1,1,0,remax,False,"(72.0, 103.0]",USD,325000.0,325000.0,481390000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009971125283034547
130.000 USD,40000.0,MEXICO,700.0,https://www.remax.com.ar/listings/loft-en-venta,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,71.47,71.47,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,130000.0,130000.0,192556000.0,1481.2,2026-05-13T14:00:00.000Z,0.00020773177672988636
220.000 USD,1.0,BELGRANO,2000.0,https://www.remax.com.ar/listings/venta-semipiso-5-amb-estilo-frances-av-belgrano,5.0,4.0,1,40.0,No informado,No informado,0,0,Departamento,220.0,220.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,220000.0,220000.0,325864000.0,1481.2,2026-05-13T14:00:00.000Z,3.068764883509685e-09
2.600.000 USD,2500000.0,DEL LIBERTADOR AV.,300.0,https://www.remax.com.ar/listings/venta-departamento-en-duplex-en-libertador-336,12.0,7.0,1,40.0,Frente,Noreste,0,sí,Departamento,549.36,587.39,38.02999999999997,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,2600000.0,2600000.0,3851120000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006491618022808949
195.000 USD,247000.0,Lucio Norberto Mansilla,3800.0,https://www.remax.com.ar/listings/venta-2-ambientes-palermo-vista-plaza,2.0,1.0,1,40.0,Frente,Noreste,0,0,Departamento,58.04,70.7,12.66,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1,1,remax,False,"(53.0, 72.0]",USD,195000.0,195000.0,288834000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008551624808713655
119.000 USD,145000.0,Virrey Aviles,2700.0,https://www.remax.com.ar/listings/venta-monoambiente-colegiales-frente-a-finalizar,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,36.0,41.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,119000.0,119000.0,176262800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008226352923021761
53.000 USD,80000.0,ESMERALDA,800.0,https://www.remax.com.ar/listings/monoambiente-plaza-san-martin-inversion-segura,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,30.0,30.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,53000.0,53000.0,78503600.0,1481.2,2026-05-13T14:00:00.000Z,0.001019061546222084
289.000 USD,367000.0,THAMES,1300.0,https://www.remax.com.ar/listings/venta-3-ambientes-90m-palermo-soho-cochera-opc,3.0,2.0,1,40.0,Contrafrente,No informado,0,sí,Departamento,77.6,90.45,12.85,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,289000.0,289000.0,428066800.0,1481.2,2026-05-13T14:00:00.000Z,0.000857342825932775
241.000 USD,250000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-local-a-la-calle-a-estrenar-en-nunez,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,69.0,69.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,241000.0,241000.0,356969200.0,1481.2,2026-05-13T14:00:00.000Z,0.0007003405335810484
79.900 USD,130000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-oficina-al-frente-a-estrenar-en-nunez-2,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,26.5,26.5,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,79900.0,79900.0,118347880.0,1481.2,2026-05-13T14:00:00.000Z,0.0010984565165003378
149.800 USD,140000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-oficina-al-frente-a-estrenar-en-nunez-1,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,50.0,50.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,149800.0,149800.0,221883760.0,1481.2,2026-05-13T14:00:00.000Z,0.0006309610040861035
78.000 USD,100000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-monoambiente-al-frente-a-estrenar-en-nunez-1,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,20.0,24.9,4.9,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,78000.0,78000.0,115533600.0,1481.2,2026-05-13T14:00:00.000Z,0.0008655490697078599
70.770 USD,100000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-monoambiente-al-frente-a-estrenar-en-nunez,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,20.0,24.9,4.9,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,70770.0,70770.0,104824524.0,1481.2,2026-05-13T14:00:00.000Z,0.000953975235795013
176.220 USD,140000.0,CABILDO AV.,4700.0,https://www.remax.com.ar/listings/venta-oficina-al-frente-a-estrenar-en-nunez,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,58.74,58.74,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,176220.0,176220.0,261017064.0,1481.2,2026-05-13T14:00:00.000Z,0.0005363634003637402
25.000 USD,37000.0,TRIUNVIRATO AV.,5300.0,https://www.remax.com.ar/listings/cochera-cubierta-acceso-por-rampa-villa-urquiza,2.0,1.0,1,40.0,Frente,Oeste,0,0,Departamento,12.5,12.5,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,25000.0,25000.0,37030000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009991898460707535
33.000 USD,82572.0,SANTA FE AV.,5200.0,https://www.remax.com.ar/listings/venta-cochera-en-pleno-palermo,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,33000.0,33000.0,48879600.0,1481.2,2026-05-13T14:00:00.000Z,0.0016892936930744114
30.000 USD,82572.0,SANTA FE AV.,5200.0,https://www.remax.com.ar/listings/venta-cochera-palermo-en-primer-piso,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,30000.0,30000.0,44436000.0,1481.2,2026-05-13T14:00:00.000Z,0.0018582230623818525
120.000 USD,120000.0,BACACAY,2300.0,https://www.remax.com.ar/listings/departamento-3-ambientes-venta-flores,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,67.0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,120000.0,120000.0,177744000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006751282743721307
130.000 USD,270000.0,ARMENIA,2300.0,https://www.remax.com.ar/listings/3-ambientes-en-venta-en-palermo-piso-alto-pura-luz,3.0,2.0,1,40.0,Frente,Noreste,0,0,Departamento,60.0,61.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,130000.0,130000.0,192556000.0,1481.2,2026-05-13T14:00:00.000Z,0.001402189492926733
159.000 USD,170000.0,BERNALDES,1800.0,https://www.remax.com.ar/listings/venta-depto-3-ambientes-c-balcon-monte-castro,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,58.0,70.0,12.0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(53.0, 72.0]",USD,159000.0,159000.0,235510800.0,1481.2,2026-05-13T14:00:00.000Z,0.0007218352619073095
115.400 USD,145000.0,BERNALDES,1800.0,https://www.remax.com.ar/listings/venta-depto-dos-ambientes-c-balcon-monte-castro,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,45.0,53.0,8.0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(39.0, 53.0]",USD,115400.0,115400.0,170930480.0,1481.2,2026-05-13T14:00:00.000Z,0.0008482980917154156
114.000 USD,90000.0,Carlos Calvo,3900.0,https://www.remax.com.ar/listings/venta-ph-tipo-loft-en-boedo-excelente-oportunidad,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,52.1,56.85,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,114000.0,114000.0,168856800.0,1481.2,2026-05-13T14:00:00.000Z,0.0005329960060832611
64.900 USD,112950.0,BERNALDES,1800.0,https://www.remax.com.ar/listings/venta-monoambiente-con-balcon-monte-castro,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,29.0,35.0,6.0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,64900.0,64900.0,96129880.0,1481.2,2026-05-13T14:00:00.000Z,0.0011749728596353185
90.000 USD,200000.0,PASEO COLON AV.,1000.0,https://www.remax.com.ar/listings/venta-depto-2-amb-con-balcon-en-san-telmo,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,46.71,53.85,7.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,90000.0,90000.0,133308000.0,1481.2,2026-05-13T14:00:00.000Z,0.0015002850541602905
114.900 USD,244500.0,CARHUE,800.0,https://www.remax.com.ar/listings/venta-ph-4amb-c-balcon-al-frente-liniers-permuta,4.0,3.0,1,40.0,No informado,No informado,0,sí,Departamento,69.32,75.33,6.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,114900.0,114900.0,170189880.0,1481.2,2026-05-13T14:00:00.000Z,0.001436630662175683
390.000 USD,400000.0,OLAZABAL,1200.0,https://www.remax.com.ar/listings/venta-ph-4-amb-quincho-terraza-belgrano-s-expe-1,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,153.6,204.0,50.400000000000006,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,390000.0,390000.0,577668000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006924392557662879
189.000 USD,451000.0,PAROISSIEN,1600.0,https://www.remax.com.ar/listings/venta-dpto-2-amb-cochera-balcon-pileta-gym-nunez-1,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,48.36,58.66,10.3,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0,0,0,1,0,1,1,remax,False,"(53.0, 72.0]",USD,189000.0,189000.0,279946800.0,1481.2,2026-05-13T14:00:00.000Z,0.0016110203795864071
364.000 USD,400000.0,SAN NICOLAS,3500.0,https://www.remax.com.ar/listings/venta-departamento-4-ambientes-cochera-devoto-2,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,115.0,129.0,14.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,364000.0,364000.0,539156800.0,1481.2,2026-05-13T14:00:00.000Z,0.000741899202606737
392.000 USD,400000.0,SAN NICOLAS,3500.0,https://www.remax.com.ar/listings/venta-departamento-4-ambientes-cochera-devoto-1,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,122.0,136.0,14.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,392000.0,392000.0,580630400.0,1481.2,2026-05-13T14:00:00.000Z,0.0006889064024205415
140.000 USD,140000.0,BERTRES,300.0,https://www.remax.com.ar/listings/dpto-2-amb-amplio-con-balcon-al-frente-caballito,2.0,1.0,1,40.0,Frente,Este,0,sí,Departamento,45.0,50.0,5.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,140000.0,140000.0,207368000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006751282743721307
255.000 USD,400000.0,HUMAHUACA,3800.0,https://www.remax.com.ar/listings/venta-de-excelente-ph-de-estilo-en-almagro,4.0,3.0,1,40.0,Frente,No informado,0,sí,Departamento,134.0,151.21,17.210000000000008,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,255000.0,255000.0,377706000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010590247441131463
315.000 USD,1000000.0,SUIPACHA,1300.0,https://www.remax.com.ar/listings/venta-departamento-dos-ambientes-retiro-1,2.0,1.0,1,40.0,No informado,No informado,0,0,Departamento,89.81,89.81,0.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,0,0,1,1,1,0,remax,False,"(72.0, 103.0]",USD,315000.0,315000.0,466578000.0,1481.2,2026-05-13T14:00:00.000Z,0.002143264363086129
139.000 USD,300000.0,Mario Bravo,300.0,https://www.remax.com.ar/listings/departamento-3-ambientes-venta-almagro-1,3.0,2.0,1,40.0,No informado,No informado,0,lendar,Departamento,68.0,76.0,8.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,139000.0,139000.0,205886800.0,1481.2,2026-05-13T14:00:00.000Z,0.0014571113835369727
290.000 USD,450000.0,José Bonifacio,1600.0,https://www.remax.com.ar/listings/venta-departamento-4-ambientes-c-cochera-1,4.0,3.0,1,40.0,Frente,No informado,0,sí,Departamento,89.02,103.27,8.13,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,290000.0,290000.0,429548000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010476128395429615
60.000 USD,100000.0,YERBAL,4600.0,https://www.remax.com.ar/listings/3-amb-escritorio-mucha-luz-bajas-expensas,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,62.0,62.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,60000.0,60000.0,88872000.0,1481.2,2026-05-13T14:00:00.000Z,0.0011252137906202179
