Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
53000,0,Rivadavia Av.,3000,PB,https://departamento.mercadolibre.com.ar/MLA-3164196766-venta-departamento-apto-profesional-2-ambientes-once-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Excelente,0,0,0,0,0,1,0,0,35,35,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514.29,Balvanera
109000,0,Av. Pedro Goyena,70,PB,https://departamento.mercadolibre.com.ar/MLA-1737659591-venta-departamento-tres-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
65000,0,Zelarrayan,1600,1,https://departamento.mercadolibre.com.ar/MLA-1741236651-en-venta-monoambiente-con-cochera-y-con-full-amenities-en-parque-chacabuco-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,Parque Chacabuco
79000,0,Salta,700,PB,https://departamento.mercadolibre.com.ar/MLA-3159893890-venta-departamento-3-ambientes-patio-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,79000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
99000,150300,Av. San Martín,1890,PB,https://departamento.mercadolibre.com.ar/MLA-1740732967-venta-3-ambientes-vistas-abiertas-luminoso-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,1,0,0,0,0,0,99000,150300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
229000,0,Moldes,2200,PB,https://departamento.mercadolibre.com.ar/MLA-3147947672-venta-departamento-3-ambientes-belgrano-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,229000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
110000,0,Cucha Cucha,1552,PB,https://departamento.mercadolibre.com.ar/MLA-3159893186-departamento-2-ambientes-20-m2-libres-cochera-cubierta-villa-crespo-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,20,20,0,110000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5500.0,Villa Crespo
118000,0,Vuelta De Obligado,2600,4,https://departamento.mercadolibre.com.ar/MLA-3147999982-venta-3-ambientes-pb-en-nunez-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,1,0,0,0,0,0,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Núñez
65000,0,AV. Cordoba Al,2600,PB,https://departamento.mercadolibre.com.ar/MLA-1736798129-venta-monoambiente-con-patio-recoleta-apto-profesional-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,5,5,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,Recoleta
169000,0,Conesa,3900,7,https://departamento.mercadolibre.com.ar/MLA-1735703053-departamento-en-venta-saavedra-2amb-pb-cerca-pque-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,1,Excelente,0,0,0,0,0,1,0,0,50,50,0,169000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3380.0,Saavedra
125000,0,Quintana Al,4600,PB,https://departamento.mercadolibre.com.ar/MLA-3154216116-departamento-en-venta-de-1-ambiente-en-saavedra-con-balcon-y-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,36,36,0,125000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3472.22,Saavedra
460000,0,Mendoza,4200,PB,https://departamento.mercadolibre.com.ar/MLA-1737959203-venta-departamento-5-ambientes-con-jardin-y-parrilla-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,5,4,1,1,Bueno,0,0,0,0,0,0,0,0,157,157,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2929.94,Villa Urquiza
165000,0,Coronel Ramón Lorenzo Falcón,2800,PB,https://departamento.mercadolibre.com.ar/MLA-1736632659-venta-depto-3-amb-reciclado-a-nuevo-cpatio-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,1,0,0,100,100,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1650.0,Flores
197000,0,Alsina,2100,1,https://departamento.mercadolibre.com.ar/MLA-3148264226-venta-excelente-piso-de-4-ambientes-al-frente-en-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,4,3,2,0,Excelente,0,0,0,0,0,0,0,0,129,129,0,197000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1527.13,Balvanera
80000,0,Estados Unidos,2700,PB,https://departamento.mercadolibre.com.ar/MLA-1737981931-departamento-venta-3-ambientes-bajas-expensas-apto-credito-san-cristobal-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,1,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,San Cristóbal
140000,0,Av Juan B Justo,4000,PB,https://departamento.mercadolibre.com.ar/MLA-3169584930-departamento-de-3-ambientes-cdependencia-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Caballito
200000,0,Fitz Roy,2440,3,https://departamento.mercadolibre.com.ar/MLA-3154301924-venta-dto-3-amb-al-frente-dependencia-y-cochera-fijabalcon-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,73,73,0,200000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2739.73,Palermo
257000,0,San José De Calasanz 600 -,900,PB,https://departamento.mercadolibre.com.ar/MLA-3159677076-departamento-de-4-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Excelente,0,0,0,0,0,1,0,0,0,0,0,257000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
59900,0,Alsina,1252,PB,https://departamento.mercadolibre.com.ar/MLA-1739202345-venta-monoambiente-estrenar-piso-alto-airbnb-profesional-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,59900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,Monserrat
143000,0,Conde Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-1736327197-venta-departamento-en-duplex-de-2-ambientes-con-patio-belgrano-r-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,143000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano R
25000,0,Pavon,1200,PB,https://departamento.mercadolibre.com.ar/MLA-3168642282-venta-monoambiente-con-amenities-apto-credito-constitucion-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,1,0,0,20,20,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.0,Constitución
155000,0,Migueletes,1800,PB,https://departamento.mercadolibre.com.ar/MLA-3154598802-venta-3-ambientes-con-balcon-y-depen-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
165000,260000,Angel Gallardo,85,2,https://departamento.mercadolibre.com.ar/MLA-3158500732-departamento-de-4-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,2,1,1,Excelente,0,0,0,0,0,0,0,0,77,77,0,165000,260000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.86,Caballito
65000,0,Avenida Directorio,800,PB,https://departamento.mercadolibre.com.ar/MLA-3168265084-venta-depto-caballito-2-ambientes-con-balcon-corrido-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,A refaccionar,0,0,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
298000,0,Adolfo P Carranza,3025,PB,https://departamento.mercadolibre.com.ar/MLA-3159377734-venta-piso-cuatro-ambientes-piso-completo-c-terraza-parrilla-y-cochera-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,298000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Del Parque
56000,0,Yatay Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-1738949729-venta-departamento-un-ambiente-refaccionar-flipping-parque-centenario-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,A refaccionar,0,0,0,0,0,0,0,0,27,27,0,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2074.07,Almagro
138000,0,Cochabamba Al,300,PB,https://departamento.mercadolibre.com.ar/MLA-1737433161-venta-departamento-2-ambientes-amenities-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,138000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,San Telmo
85000,0,Agüero,2288,PB,https://departamento.mercadolibre.com.ar/MLA-3164604922-venta-departamento-a-estrenar-orientacion-norte-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Recoleta
108000,0,Gascon,200,4,https://departamento.mercadolibre.com.ar/MLA-1739448537-venta-departamento-2-ambientes-parrilla-apto-credito-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,108000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
285000,0,Palpa Al,3500,PB,https://departamento.mercadolibre.com.ar/MLA-3153532274-departamento-en-venta-4-amb-balcon-cochera-luminoso-piso-alto-pileta-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,2,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Chacarita
78000,0,Castro Barros,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3159497896-monoambiente-con-balcon-a-estrenar-en-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Boedo
205000,0,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-1736624469-departamento-3-ambientes-vestidor-balcon-amplio-palermo-hollywood-apto-credito-apto-profesional-bajas-expensas-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,1,0,0,0,0,0,205000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
1080000,0,Avenida Del Libertador,4400,PB,https://departamento.mercadolibre.com.ar/MLA-3147959590-venta-depto-6-amb-en-palermo-frente-al-hipodromo-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,22,22,0,1080000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49090.91,Las Cañitas
99900,0,Valentín Gómez,3500,PB,https://departamento.mercadolibre.com.ar/MLA-3165253244-departamento-2-ambientes-venta-almagro-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Excelente,0,0,0,0,0,0,0,0,400,400,0,99900,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249.75,Almagro
92000,0,Marcelo T. De Alvear,1300,7,https://departamento.mercadolibre.com.ar/MLA-3164695272-departamento-en-venta-3-amb-excelente-ubicacion-retiro-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,1,0,0,47,47,0,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1957.45,Retiro
160000,0,Hidalgo,100,139,https://departamento.mercadolibre.com.ar/MLA-3165390712-departamento-en-venta-caballito-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Excelente,0,0,0,0,0,1,0,0,70,70,0,160000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2285.71,Caballito
105000,0,Azcuenaga,1600,2,https://departamento.mercadolibre.com.ar/MLA-3164646408-venta-monoambiente-divisible-con-balcon-y-amenities-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,1,Excelente,0,0,0,0,0,0,0,0,35,35,0,105000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3000.0,Recoleta
325000,0,Juramento 2960 1ro A,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-3159893320-venta-departamento-4-ambientes-con-dependencia-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,3,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Belgrano
93000,0,Avenida Rivadavia,4400,PB,https://departamento.mercadolibre.com.ar/MLA-3159496440-2-ambientes-cocina-separada-patio-interno-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
180000,0,Soler Al,5900,PB,https://departamento.mercadolibre.com.ar/MLA-3158504232-venta-loft-con-balcon-espacio-guardacoche-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,1,Excelente,0,0,0,0,0,1,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
198000,0,Céspedes,2500,PB,https://departamento.mercadolibre.com.ar/MLA-3154669692-venta-dpto-de-4-ambientes-contrafrente-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,Excelente,0,0,0,0,0,0,0,0,14,14,0,198000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14142.86,Colegiales
160900,0,Colombres,200,PB,https://departamento.mercadolibre.com.ar/MLA-1736466181-venta-departamento-4-ambientes-con-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,160900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
150000,0,José Bonifacio Al,3800,PB,https://departamento.mercadolibre.com.ar/MLA-1736354327-venta-departamento-4-ambientes-parque-avellaneda-patio-cochera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,1,Excelente,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Parque Avellaneda
333000,0,Pumacahua,100,PB,https://departamento.mercadolibre.com.ar/MLA-3159497126-semipiso-frente-patio-y-balcon-cochera-y-baulera-toma-depto-como-parte-de-pago-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Excelente,0,0,0,0,0,0,0,0,41,41,0,333000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8121.95,Caballito
700000,0,Avenida Libertador Al,3700,PB,https://departamento.mercadolibre.com.ar/MLA-3158258746-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,A refaccionar,0,0,0,0,0,0,0,0,200,200,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3500.0,Palermo
