Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Desc_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antig_Edif,Estado_Edif,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_mov_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
114900,232762,Av Boedo,600,2.0,https://departamento.mercadolibre.com.ar/MLA-3154589520-departamento-4-ambientes-2-patios-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,52,Contrafrente,Oeste,0,0,0,0,0,58.0,80.0,0,114900,232762,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.25,Boedo
70000,200000,Av Juan B Justo,2300,10,https://departamento.mercadolibre.com.ar/MLA-3154222800-venta-departamento-dos-ambientes-villa-crespo-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,56,Lateral,Nan,0,0,0,0,0,32.35,38.37,0,70000,200000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.34,Villa Crespo
149000,0,Avenida San Martín,2800,PB,https://departamento.mercadolibre.com.ar/MLA-3160830878-departamento-4-ambientes-paternal-apcredito-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Paternal
125000,115000,Vera,24,2.0,https://departamento.mercadolibre.com.ar/MLA-1740757321-venta-villa-crespo-departamento-balcon-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,45,Frente,Este,0,0,0,0,0,47.38,52.85,0,125000,115000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365.18,Villa Crespo
80000,80000,Gregoria Perez,3621,7.0,https://departamento.mercadolibre.com.ar/MLA-3153686994-monoambiente-vista-abierta-ultimo-piso-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,1,Contrafrente,Oeste,0,0,0,0,0,32.0,32.0,0,80000,80000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,Chacarita
65900,0,Alberti,56,PB,https://departamento.mercadolibre.com.ar/MLA-3160926290-venta-departamento-de-2-ambientes-balvanera-vista-abierta-luminoso-al-frente-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,45,Frente,Oeste,0,0,0,0,0,40.0,40.0,0,65900,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.5,Balvanera
380000,0,Cuba,2351,PB,https://departamento.mercadolibre.com.ar/MLA-1736629859-venta-apto-credito-departamento-4-ambientes-cochera-baulera-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
210000,0,Juan María Gutiérrez,2500,PB,https://departamento.mercadolibre.com.ar/MLA-3169580106-departamento-venta-4-ambientes-baulera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
495000,1061000,Avenida Callao Al,2000,PB,https://departamento.mercadolibre.com.ar/MLA-3161156620-departamento-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,2,0,Bueno,50,Frente,Este,0,0,0,0,0,142.0,155.0,0,495000,1061000,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3193.55,Recoleta
121000,0,Avenida Juan B. Justo,3300,PB,https://departamento.mercadolibre.com.ar/MLA-3173722884-venta-departamento-3-ambientes-villa-crespo-reciclado-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
173000,0,Paraguay,1100,PB,https://departamento.mercadolibre.com.ar/MLA-3169958346-venta-dpto-edif-estilo-frances-a-nuevo-ideal-turis-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
315000,0,Avenida Medrano,1678,5,https://departamento.mercadolibre.com.ar/MLA-3164223742-medrano-1678-piso-4-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,6,5,2,0,Bueno,30,Frente,Nan,0,0,0,0,0,133.0,138.0,0,315000,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282.61,Palermo
175000,480000,Arévalo Al,3070,4.0,https://departamento.mercadolibre.com.ar/MLA-1740998819-venta-departamento-2-ambientes-con-terraza-propia-palermo-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,10,Contrafrente,Norte,0,0,0,0,0,43.0,73.0,0,175000,480000,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2397.26,Palermo
83000,290000,Larrea,1000,0.0,https://departamento.mercadolibre.com.ar/MLA-3169276784-departamento-venta-monoambiente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,40,Frente,Nan,0,0,0,0,0,40.0,40.0,0,83000,290000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.0,Recoleta
169000,388000,Paso,700,4.0,https://departamento.mercadolibre.com.ar/MLA-3159787670-semipiso-4-ambientes-dependencia-frente-balcon-baulera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,2,0,Bueno,53,Frente,Oeste,0,0,0,0,0,87.16,97.83,0,169000,388000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.49,Balvanera
440000,600000,Olazabal,5304,3.0,https://departamento.mercadolibre.com.ar/MLA-1739560195-depto-5-ambientes-204-m2-villa-urquiza-olazabal-5300-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,3,3,0,Bueno,46,Frente,Norte,0,0,0,0,0,159.0,204.0,0,440000,600000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.86,Villa Urquiza
200000,390000,Fitz Roy,2440,3.0,https://departamento.mercadolibre.com.ar/MLA-3154301918-venta-dto-3-amb-al-frente-dependencia-y-cochera-fijabalcon-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,2,0,Bueno,43,Frente,Norte,0,0,0,0,0,63.51,73.05,0,200000,390000,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.85,Palermo Hollywood
161620,0,Diaz Colodrero,2900,10.0,https://departamento.mercadolibre.com.ar/MLA-3147862318-venta-2-amb-amenities-a-estrenar-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,4,Frente,Norte,0,0,0,0,0,44.0,44.0,0,161620,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3673.18,Villa Urquiza
174000,0,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-3154604830-venta-apto-credito-apto-profesional-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
78000,0,Peron,S/N,5.0,https://departamento.mercadolibre.com.ar/MLA-1741084505-venta-departamento-2-ambientes-con-cochera-con-lavadero-en-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,35,Contrafrente,Oeste,0,0,0,0,0,31.0,33.0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2363.64,Almagro
539900,0,Avenida Raúl Scalabrini Ortiz,2800,PB,https://departamento.mercadolibre.com.ar/MLA-1738177767-venta-departamento-5-amb-cochera-palermo-piso-alto-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,539900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
179000,295443,Fitz Roy Al,2200,6.0,https://departamento.mercadolibre.com.ar/MLA-1736395795-venta-departamento-2-ambientes-con-balcon-y-amenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,9,Contrafrente,Norte,0,0,0,0,0,44.0,49.0,0,179000,295443,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3653.06,Palermo Hollywood
64990,0,Alfredo R. Bufano,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3153262438-monoambiente-a-estrenar-balcon-parrilla-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,64990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Santa Rita
565000,0,La Pampa,4400,4.0,https://departamento.mercadolibre.com.ar/MLA-1736451449-dpto-triplex-de-4-amb-terrraza-y-pileta-propia-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,2,0,Bueno,1,Frente,Norte,0,0,0,0,0,124.0,189.0,0,565000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2989.42,Villa Urquiza
74000,0,San Jose,900,PB,https://departamento.mercadolibre.com.ar/MLA-3153567864-departamento-venta-tres-ambientes-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
420000,0,Avenida General Las Heras,1600,PB,https://departamento.mercadolibre.com.ar/MLA-1739681457-departamento-4-ambientes-balconcochera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
179000,397000,Juncal,4600,15,https://departamento.mercadolibre.com.ar/MLA-3168385004-departamento-2-ambientes-balcon-cochera-pileta-luminoso-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,27,Lateral,Norte,0,0,0,0,0,40.95,44.13,0,179000,397000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4056.2,Palermo
145000,0,Hortiguera Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-3154174702-venta-de-departamento-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
450000,460000,Maure,2400,0.0,https://departamento.mercadolibre.com.ar/MLA-1735697911-venta-depto-4-dormitorios-y-3-cocheras-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,4,3,0,Bueno,54,Frente,Norte,0,0,0,0,0,171.0,209.0,0,450000,460000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2153.11,Colegiales
165000,340000,Larrea,700,7.0,https://departamento.mercadolibre.com.ar/MLA-1741361209-departamento-en-venta-larrea-al-700-4-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,46,Frente,Oeste,0,0,0,0,0,75.0,82.0,0,165000,340000,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012.2,Recoleta
139000,0,Junin,55,PB,https://departamento.mercadolibre.com.ar/MLA-1737543399-venta-semipiso-al-frente-con-baulera-en-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
475000,810000,Holmberg Al,2300,3.0,https://departamento.mercadolibre.com.ar/MLA-1739424679-holpark-hermoso-departamento-con-2-dormitorios-con-parrilla-propia-y-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,2,0,Bueno,2,Frente,Norte,0,0,0,0,0,81.0,102.0,0,475000,810000,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4656.86,Villa Urquiza
249600,0,Acha,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-1736609927-venta-a-estrenar-apto-profesional-3-ambientes-balcon-terraza-cochera-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,249600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Ortúzar
90000,0,José A. Cabrera,5268,PB,https://departamento.mercadolibre.com.ar/MLA-3168040858-dos-ambientes-ideal-airbnb-reciclado-100-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,71,Nan,Nan,0,0,0,0,0,37.0,37.0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432.43,Palermo Soho
66000,0,Av. Medrano,1700,PB,https://departamento.mercadolibre.com.ar/MLA-1742561373-venta-departamento-con-balcon-plaza-guemes-piso-alto-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
178000,250000,Amenabar Al,500,1.0,https://departamento.mercadolibre.com.ar/MLA-1738040205-departamento-en-venta-2-ambientes-balcon-cochera-pileta-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,20,Frente,Este,0,0,0,0,0,41.0,45.0,0,178000,250000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3955.56,Colegiales
1150000,0,Martha Salotti Al,400,PB,https://departamento.mercadolibre.com.ar/MLA-3164641286-departamento-en-venta-3-amb-2-cocheras-baulera-puerto-madero-la-portena-residences-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Puerto Madero
65000,175280,Jerónimo Salguero,1200,1.0,https://departamento.mercadolibre.com.ar/MLA-3164646044-venta-departamento-2-ambientes-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,57,Interno,Nan,0,0,0,0,0,31.0,31.0,0,65000,175280,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2096.77,Palermo
305000,0,Avenida Pedro Goyena,600,PB,https://departamento.mercadolibre.com.ar/MLA-1742409147-venta-departamento-4-ambientes-goyena-caballito-sur-semipiso-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
295000,0,Jufre,0,PB,https://departamento.mercadolibre.com.ar/MLA-3169997670-4-amb-con-cochera-villa-crespo-apto-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
198000,0,Av. De Los Incas,5177,PB,https://departamento.mercadolibre.com.ar/MLA-3168466798-venta-departamento-3-ambientes-balcon-corrido-cochera-parque-chas-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Parque Chas
195000,0,Jorge Newbery Al,3400,PB,https://departamento.mercadolibre.com.ar/MLA-3153731328-departamento-en-venta-2-ambientes-balcon-full-amenities-muy-luminoso-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Chacarita
415000,790230,Gorriti Al,6000,PB,https://departamento.mercadolibre.com.ar/MLA-3153279002-venta-departamento-de-3-ambientes-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,2,0,Bueno,20,Contrafrente,Norte,0,0,0,0,0,146.0,162.0,0,415000,790230,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2561.73,Palermo Hollywood
285000,250000,Caseros Al,400,PB,https://departamento.mercadolibre.com.ar/MLA-3153144824-departamento-en-venta-en-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,3,2,0,Bueno,95,Frente,Sur,0,0,0,0,0,128.0,128.0,0,285000,250000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2226.56,San Telmo
131000,0,Aranguren,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3171197644-departamento-2-ambientes-venta-caballito-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
